"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL196169";"";"None";"427.52";"0";"2.94";"6b";"COc1ccc(NC(=O)N2CCN(c3ccccc3F)CC2)cc1N1CCN(C)CC1";"Ki";"'='";"841.0";"nM";"6.08";"";"";"UO_0000065";"14.21";"0.27";"3.14";"11.84";"0";"CHEMBL884806";"In vitro binding affinity towards cloned human 5-HT6 receptor using [3H]5-carboximidotryptamine as radioligand";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143467";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";"";"841.0"
"CHEMBL2220318";"";"None";"355.46";"0";"2.28";"Cpd A";"O=S(=O)(c1ccccc1)n1ccc2c(CN3CCNCC3)cccc21";"Ki";"'='";"7.84";"nM";"8.11";"";"";"UO_0000065";"22.80";"0.44";"5.83";"14.92";"0";"CHEMBL5256366";"Antagonist activity at 5-HT6 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5252646";"1";"Scientific Literature";"Bioorg Med Chem";"2023";"None";"";"ANTAGONIST";"";"7.84"
"CHEMBL362921";"";"None";"378.91";"0";"3.97";"8t";"O=S(=O)(c1ccc(Cl)s1)n1cc(C2=CCCNC2)c2ccccc21";"Ki";"'='";"22.7";"nM";"7.64";"";"";"UO_0000065";"20.17";"0.43";"3.67";"14.96";"0";"CHEMBL884801";"Displacement of [3H]LSD from cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143466";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3308376";"";"";"";"22.7"
"CHEMBL371292";"";"None";"340.45";"0";"3.35";"9a (enantiomer 2)";"O=S(=O)(c1ccccc1)n1cc(C2CCCNC2)c2ccccc21";"Ki";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"26.44";"0.51";"5.65";"17.61";"0";"CHEMBL884801";"Displacement of [3H]LSD from cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143466";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3308376";"";"";"";"1.0"
"CHEMBL436124";"";"None";"409.34";"0";"4.48";"10q";"O=S(=O)(c1ccc(Cl)c(Cl)c1)n1cc(C[C@@H]2CCCN2)c2ccccc21";"Ki";"'='";"49.0";"nM";"7.31";"";"";"UO_0000065";"17.86";"0.38";"2.83";"14.30";"0";"CHEMBL884801";"Displacement of [3H]LSD from cloned human 5-hydroxytryptamine 6 receptor expressed in HeLa cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143466";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3308376";"";"";"";"49.0"
"CHEMBL482749";"";"None";"359.49";"0";"3.79";"18k";"CCc1ccc(S(=O)(=O)Oc2cccc(C3CCNCC3)c2C)cc1";"Ki";"'='";"11.3";"nM";"7.95";"";"";"UO_0000065";"22.11";"0.43";"4.16";"14.34";"0";"CHEMBL994692";"Displacement of [3H]LSD from human recombinant 5HT6 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138454";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";"";"";"11.3"
"CHEMBL4756446";"";"None";"306.41";"0";"3.77";"10";"CN(C)CCCN1C(=O)c2ccccc2/C=C\c2ccccc21";"Ki";"'='";"23400.0";"nM";"4.63";"";"";"UO_0000065";"15.11";"0.27";"0.86";"19.66";"0";"CHEMBL4669824";"Binding affinity to 5HT6 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4665756";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2020";"None";"";"BINDING AGENT";"";"23.4"
"CHEMBL594548";"";"None";"423.46";"0";"4.28";"(S)-5b";"O=S(=O)(Nc1ccc2[nH]cc(C[C@@H]3CCCN3)c2c1)c1ccc(C(F)(F)F)cc1";"Ki";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"18.89";"0.38";"3.72";"10.81";"0";"CHEMBL1071160";"Binding affinity to 5HT6 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152611";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"None";"";"";"";"10.0"
"CHEMBL605292";"";"None";"393.92";"0";"4.54";"51";"CC1=CC(C)(C)c2ccc(NS(=O)(=O)c3c(Cl)nc4sccn34)cc21";"Ki";"'='";"80.0";"nM";"7.10";"";"";"UO_0000065";"18.02";"0.39";"2.56";"11.18";"0";"CHEMBL1071164";"Displacement of [3H]LSD from human 5HT6 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152611";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"CHEMBL3307715";"";"";"";"80.0"
"CHEMBL1642114";"";"None";"429.57";"0";"2.18";"4, Ro-657674";"CSc1nn2c(N3CCNCC3)c3c(nc2c1S(=O)(=O)c1ccccc1)CCC3";"Ki";"'='";"2.512";"nM";"8.60";"";"";"UO_0000065";"20.02";"0.41";"6.42";"10.80";"0";"CHEMBL1647762";"Binding affinity to 5HT6 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1641464";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";"";"";"8.6"
"CHEMBL58";"MITOXANTRONE";"4.0";"444.49";"1";"-0.14";"MITOXANTRONE";"O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909108";"DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"HeLa";"Membrane";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308376";"";"";"";""
"CHEMBL205596";"CHOLIC ACID";"4.0";"408.58";"0";"3.45";"CHOLIC ACID";"C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909108";"DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"HeLa";"Membrane";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308376";"";"";"";""
"CHEMBL44618";"CHLOROFORM";"4.0";"119.38";"0";"1.99";"CHLOROFORM";"ClC(Cl)Cl";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909108";"DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"HeLa";"Membrane";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308376";"";"";"";""
"CHEMBL1201356";"METHYLERGONOVINE";"4.0";"339.44";"0";"1.92";"METHYLERGONOVINE";"CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1";"Ki";"'='";"1.178";"nM";"8.93";"";"";"UO_0000065";"26.30";"0.49";"7.01";"13.06";"0";"CHEMBL1909108";"DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"HeLa";"Membrane";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308376";"";"";"";"0.001178"
"CHEMBL609738";"";"None";"373.45";"0";"3.40";"(R)-15b";"O=S(=O)(Nc1ccc2[nH]cc(C[C@H]3CCCN3)c2c1)c1ccccc1F";"Ki";"'='";"4.0";"nM";"8.40";"";"";"UO_0000065";"22.49";"0.44";"5.00";"11.35";"0";"CHEMBL830434";"Inhibition of [3H]LSD binding to human 5-hydroxytryptamine 6 receptor expressed in HeLa cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141169";"1";"Scientific Literature";"J Med Chem";"2005";"CHEMBL3308376";"";"";"";"4.0"
"CHEMBL213586";"";"None";"317.41";"0";"1.90";"9a";"O=S(=O)(Nc1cccc(N2CCNCC2)c1)c1ccccc1";"Ki";"'='";"62.0";"nM";"7.21";"";"";"UO_0000065";"22.71";"0.45";"5.31";"11.73";"0";"CHEMBL854532";"Binding affinity to human 5HT6 receptor in HEK293 cells by radioligand binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146007";"1";"Scientific Literature";"J Med Chem";"2006";"CHEMBL3307715";"";"";"";"62.0"
"CHEMBL158627";"";"None";"486.61";"0";"4.26";"19";"CS(=O)(=O)Oc1ccc2c(c1)CN(CC[C@H]1CC[C@H](NC(=O)/C=C/c3ccc(F)cc3)CC1)C2";"Ki";"'<'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL620806";"Evaluated for the binding affinity towards 5-hydroxytryptamine 6 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134827";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"None";"";"";"";"-5.0"
"CHEMBL29433";"";"None";"492.07";"0";"4.96";"4 (S)";"COc1ccc(NS(=O)(=O)c2sc3ccc(Cl)cc3c2C)cc1N1CCN2CCC[C@H]2C1";"Ki";"'='";"0.7943";"nM";"9.10";"";"";"UO_0000065";"18.49";"0.39";"4.14";"14.71";"1";"CHEMBL840097";"Binding affinity for human 5-hydroxytryptamine 6 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140284";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";"-9.1"
"CHEMBL97819";"";"None";"294.34";"0";"0.48";"6";"CNc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(N)n1";"Ki";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"20.38";"0.41";"5.52";"4.41";"1";"CHEMBL840097";"Binding affinity for human 5-hydroxytryptamine 6 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140284";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";"-6.0"
"CHEMBL416638";"";"None";"428.56";"1";"5.28";"31";"O=S(=O)(c1cccc2ccccc12)n1ccc2ccc(C3=CCN4CCCC4C3)cc21";"Ki";"'='";"1.259";"nM";"8.90";"";"";"UO_0000065";"20.77";"0.39";"3.62";"21.04";"1";"CHEMBL840097";"Binding affinity for human 5-hydroxytryptamine 6 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140284";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";"-8.9"
"CHEMBL4793457";"";"None";"539.12";"2";"5.75";"31";"C#CCNC1CCc2c(OCCN3CCN(c4cccc5c4ccn5Cc4cccc(Cl)c4)CC3)cccc21";"Ki";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"12.98";"0.25";"1.25";"21.43";"0";"CHEMBL4711035";"Displacement of [3H]-LSD from human 5HT6 receptor expressed in HEK293 cells measured after 1 hr by microbeta plate reader method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4706587";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"TIME = 1.0 hr";"INVERSE AGONIST";"";"100.0"
"CHEMBL4744007";"";"None";"465.58";"0";"3.98";"13";"COc1ccc2cc(S(=O)(=O)N[C@@H]3CCN(CCCc4noc5ccccc45)C3)ccc2c1";"Ki";"'='";"38.9";"nM";"7.41";"";"";"UO_0000065";"15.92";"0.31";"3.43";"8.75";"0";"CHEMBL4685401";"Displacement of [3H]-LSD from recombinant human 5HT6 receptor expressed in CHOK1 cell membranes measured after 1 hr by microbeta counting method";"B";"BAO_0000249";"cell membrane format";"Homo sapiens";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4680205";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"TIME = 1.0 hr";"ANTAGONIST";"";"7.41"
"CHEMBL36715";"PIRACETAM";"4.0";"142.16";"0";"-0.91";"PIRACETAM";"NC(=O)CN1CCCC1=O";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909108";"DRUGMATRIX: Serotonin (5-Hydroxytryptamine) 5-HT6 radioligand binding (ligand: [3H] Lysergic acid diethylamide)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"HeLa";"Membrane";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308376";"";"";"";""
"CHEMBL606558";"";"None";"399.52";"0";"3.61";"(R)-13m";"COc1ccc(S(=O)(=O)Nc2ccc3[nH]cc(C[C@H]4CCCN4C)c3c2)cc1";"Ki";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"22.53";"0.44";"5.39";"12.09";"0";"CHEMBL830434";"Inhibition of [3H]LSD binding to human 5-hydroxytryptamine 6 receptor expressed in HeLa cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141169";"1";"Scientific Literature";"J Med Chem";"2005";"CHEMBL3308376";"";"";"";"1.0"
"CHEMBL394689";"";"None";"373.48";"0";"1.99";"1l";"Cc1cc(N2CCNCC2)c2c(c1)N(S(=O)(=O)c1ccccc1)CCO2";"Ki";"'='";"2.512";"nM";"8.60";"";"";"UO_0000065";"23.03";"0.45";"6.61";"13.90";"0";"CHEMBL886472";"Displacement of [3H]LSD from human recombinant 5HT6 receptor expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139970";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3307715";"";"";"";"-8.6"
"CHEMBL1834337";"";"None";"360.84";"0";"2.46";"32";"CCN/C(=N\S(=O)(=O)c1cccc(Cl)c1F)N1CC(CC)C=N1";"Ki";"'='";"2.7";"nM";"8.57";"";"";"UO_0000065";"23.75";"0.51";"6.11";"11.56";"0";"CHEMBL1839301";"Displacement of [3H]-methyllysergic acid diethylamide from human 5-HT6 receptor expressed in CHO cells after 30 mins by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1833864";"1";"Scientific Literature";"J Med Chem";"2011";"CHEMBL3308072";"";"";"";"2.7"
"CHEMBL565723";"";"None";"349.84";"0";"2.74";"10j";"CNCCn1cc(S(=O)(=O)c2cccc(Cl)c2)c2cccnc21";"Ki";"'='";"0.3";"nM";"9.52";"";"";"UO_0000065";"27.22";"0.57";"6.78";"14.88";"0";"CHEMBL1040173";"Displacement of [3H]LSD from human cloned 5HT6 receptor expressed in HeLa cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155250";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"CHEMBL3308376";"";"";"";"0.3"
"CHEMBL584690";"";"None";"370.46";"0";"3.70";"4";"CN1CCN(c2cccc3[nH]c(C(=O)c4cccc5ccccc45)nc23)CC1";"Ki";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1040064";"Antagonist activity at human 5HT6 receptor expressed in COS7 cells assessed as inhibition of serotonin-induced cAMP accumulation by HTRF assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS-7";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156827";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3307648";"";"";"";"5.0"
"CHEMBL267615";"";"None";"246.35";"0";"2.84";"46";"CCc1[nH]c2ccc(OC)cc2c1CCN(C)C";"Ki";"'='";"16.0";"nM";"7.80";"";"";"UO_0000065";"31.65";"0.59";"4.96";"27.59";"1";"CHEMBL620800";"Binding affinity towards human 5-hydroxytryptamine 6 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145819";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"16.0"
"CHEMBL2112882";"";"None";"597.72";"1";"2.53";"1";"CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)[C@]2(O)O[C@@](C)(NC(=O)[C@@H]3C=C4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)C(=O)N12";"Ki";"'='";"50.12";"nM";"7.30";"";"";"UO_0000065";"12.21";"0.23";"4.77";"5.75";"0";"CHEMBL619956";"Binding affinity against 5-hydroxytryptamine 6 human cloned receptors in HeLa cells using [3H]LSD as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145901";"1";"Scientific Literature";"J Med Chem";"2003";"CHEMBL3308376";"";"";"";"-7.3"
"CHEMBL18840";"";"None";"203.25";"0";"0.77";"5-CT";"NCCc1c[nH]c2ccc(C(N)=O)cc12";"Ki";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"29.52";"0.55";"5.23";"7.07";"0";"CHEMBL619955";"Binding affinity against 5-hydroxytryptamine 6 human cloned receptors in HeLa cells using [3H]LSD as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145901";"1";"Scientific Literature";"J Med Chem";"2003";"CHEMBL3308376";"";"";"";"-6.0"
"CHEMBL366248";"";"None";"342.42";"0";"1.81";"27";"O=S(=O)(c1ccccc1)c1c[nH]c2c(N3CCNCC3)nccc12";"Ki";"'='";"25.12";"nM";"7.60";"";"";"UO_0000065";"22.19";"0.43";"5.79";"9.73";"0";"CHEMBL872163";"Displacement of [3H]LSD from human 5-hydroxytryptamine 6 receptor expressed in HeLa cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143480";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3308376";"";"";"";"-7.6"
"CHEMBL372929";"";"None";"389.91";"0";"3.25";"15";"Cc1cc2c(N3CCNCC3)cccc2n1S(=O)(=O)c1cccc(Cl)c1";"Ki";"'='";"0.3981";"nM";"9.40";"";"";"UO_0000065";"24.11";"0.49";"6.15";"17.30";"0";"CHEMBL872163";"Displacement of [3H]LSD from human 5-hydroxytryptamine 6 receptor expressed in HeLa cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143480";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3308376";"";"";"";"-9.4"
"CHEMBL606636";"";"None";"411.57";"0";"4.73";"(R)-13p";"CC(C)c1ccc(S(=O)(=O)Nc2ccc3[nH]cc(C[C@H]4CCCN4C)c3c2)cc1";"Ki";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"21.87";"0.42";"4.27";"13.80";"0";"CHEMBL830434";"Inhibition of [3H]LSD binding to human 5-hydroxytryptamine 6 receptor expressed in HeLa cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HeLa";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141169";"1";"Scientific Literature";"J Med Chem";"2005";"CHEMBL3308376";"";"";"";"1.0"
"CHEMBL366935";"";"None";"524.42";"1";"4.47";"9";"COc1ccc2c(c1)c1c(n2S(=O)(=O)c2ccc(I)cc2)CCCC1CN(C)C";"Ki";"'='";"2.4";"nM";"8.62";"";"";"UO_0000065";"16.44";"0.41";"4.15";"16.72";"0";"CHEMBL618238";"Ability to displace [3H]LSD from human 5-hydroxytryptamine 6 receptor transiently expressed in COS-7 cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"COS-7";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147522";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"CHEMBL3307648";"";"";"";"2.4"
"CHEMBL1922632";"";"None";"359.46";"0";"2.29";"24";"CNc1nn2c(C)c(N(C)C)c(C)nc2c1S(=O)(=O)c1ccccc1";"Ki";"'='";"0.2089";"nM";"9.68";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1924994";"Inhibition of human recombinant 5-HT6 receptor expressed in human HEK293 cells assessed as inhibition of serotonin-induced cAMP accumulation";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1921770";"1";"Scientific Literature";"J Med Chem";"2011";"CHEMBL3307715";"";"";"";"9.68"
"CHEMBL1922622";"";"None";"402.52";"0";"2.28";"14";"CNc1nn2c(NCCCN(C)C)cc(C)nc2c1S(=O)(=O)c1ccccc1";"Ki";"'='";"112.0";"nM";"6.95";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1924994";"Inhibition of human recombinant 5-HT6 receptor expressed in human HEK293 cells assessed as inhibition of serotonin-induced cAMP accumulation";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1921770";"1";"Scientific Literature";"J Med Chem";"2011";"CHEMBL3307715";"";"";"";"112.0"
"CHEMBL7228";"";"None";"258.36";"0";"3.16";"4";"COc1ccc2[nH]c3c(c2c1)C(CN(C)C)CCC3";"Ki";"'='";"168.0";"nM";"6.78";"";"";"UO_0000065";"26.22";"0.49";"3.61";"23.97";"1";"CHEMBL618238";"Ability to displace [3H]LSD from human 5-hydroxytryptamine 6 receptor transiently expressed in COS-7 cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"COS-7";"None";"";"";"";"CHEMBL3371";"Serotonin 6 (5-HT6) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147522";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"CHEMBL3307648";"";"";"";"168.0"
